id xcenter ycenter aperture_sum
3098 893.46973 1048.2711 230.23555
3099 902.50436 1049.2135 2513.2683
3100 983.3652 1048.783 1030.5775
3101 1037.4284 1049.3825 382.71242
3102 855.35102 1050.6627 157.06532
3103 931.86735 1050.3645 2035.5229
3104 1164.7547 1048.8737 979.14578
3105 1222.2662 1050.2361 2033.9317
3106 1283.3919 1050.016 1659.6578
3107 378.25603 1050.9 4263.7012
3108 406.06414 1051.2702 3218.2613
3109 427.72407 1051.3992 2764.0377
3110 444.98239 1050.9496 2228.9704
3111 574.57849 1050.6446 422.03304
3112 777.24428 1050.5809 10251.738
3113 917.53844 1050.7464 779.5975
3114 998.4886 1050.8054 4146.6581
3115 1481.1427 1051.6419 741.44597
3116 649.02944 1052.3908 1986.9519
3117 967.16753 1052.0412 1643.0962
3118 973.82619 1052.2441 8373.0566
3119 1017.155 1051.8711 593.74094
3120 1112.1951 1051.8967 1865.4264
3121 1172.8186 1051.481 499.14842
3122 1237.675 1052.0749 599.38536
3123 1278.6256 1051.8721 1863.2108
3124 1361.1389 1052.0989 29958.854
3125 1432.8275 1052.2487 1565.6745
3126 1631.7161 1052.3857 43626.379
3127 1981.9606 1052.0033 265.23914
3128 81.265894 1052.65 250.85798
3129 449.94591 1053.2451 7019.3697
3130 625.99425 1053.5574 570.5236
3131 898.20369 1053.4697 1082.394
3132 1038.2987 1053.8614 1189.3368
3133 1082.2754 1053.1829 4061.6313
3134 1184.2898 1052.5974 773.07058
3135 2043.9531 1052.8478 -1460.6469
3136 371.67162 1054.2927 9012.8755
3137 657.69459 1054.2784 1388.229
3138 707.29961 1054.1264 958.4018
3139 782.4828 1052.6534 698.92687
3140 799.86124 1053.4683 826.95428
3141 1386.8927 1053.4295 824.58534
3142 505.93849 1055.1033 623.90314
3143 895.39834 1054.8663 1145.1596
3144 997.77857 1053.56 2696.3052
3145 1314.2423 1054.5457 547.62991
3146 1545.3852 1055.4612 1411.9894
3147 1345.5486 1055.8532 4979.7631
3148 755.91716 1057.2423 3585.4801
3149 867.30941 1057.3063 6858.9941
3150 976.3746 1056.7271 28782.683
3151 1009.6969 1057.4573 419.86717
3152 1076.9153 1056.471 815.61236
3153 1088.6771 1057.2412 3883.4404
3154 1091.6719 1057.0043 2710.7515
3155 1255.4845 1056.9646 642.21437
3156 1393.9601 1056.6434 10720.757
3157 338.69928 1057.8304 1305.8385
3158 724.1362 1057.74 480.87169
3159 845.38745 1057.9411 857.65486
3160 899.68766 1058.0098 1469.9777
3161 967.45137 1057.7345 647.63182
3162 1117.7694 1058.3811 1106.6771
3163 1288.6124 1057.5032 394.21488
3164 1367.9302 1058.16 789.31477
3165 732.9427 1059.5269 2384.9383
3166 1032.4251 1059.0511 38894.138
3167 1186.8567 1059.5489 745.799
3168 1217.5313 1059.2852 826.66189
3169 1646.842 1059.0598 453.37053
3170 209.80226 1060.573 1241.0646
3171 633.83845 1060.3074 198.93431
3172 1151.6458 1060.5794 1839.0677
3173 1337.4413 1059.6181 848.86487
3174 133.78006 1060.6008 898.52502
3175 527.88185 1060.6967 836.39734
3176 715.72249 1060.8474 1858.4751
3177 1215.1337 1061.3319 1409.4781
3178 1253.6566 1060.9839 755.97558
3179 1759.9629 1060.5904 383.86603
3180 384.03836 1061.7296 287.95037
3181 443.0962 1061.6376 3062.2717
3182 595.60704 1062.115 596.11917
3183 1321.9454 1062.3755 563.92801
3184 375.94811 1062.7698 4294.9921
3185 412.34642 1062.8438 876.67107
3186 623.0868 1063.5036 601.26613
3187 704.75005 1062.4467 1389.5374
3188 1002.6379 1063.1691 2266.0105
3189 1119.3028 1063.2106 5822.0598
3190 1265.2935 1063.288 312.79276
3191 1430.831 1062.61 430.1702
3192 1818.1945 1062.8252 633.41963
3193 2017.4307 1063.153 11496.357
3194 647.14897 1063.6353 483.36591
3195 733.7505 1063.8053 1429.2363
3196 837.84173 1064.055 3248.5855
3197 1012.9789 1064.037 2138.7428
3198 1044.3974 1064.1664 79146.539
3199 1081.9628 1064.0273 362.63603
3200 1307.6391 1063.543 1287.7517
3201 796.53475 1065.0363 357.30857
3202 825.7346 1065.5002 2090.9069
3203 1158.7997 1064.58 649.54014
3204 1233.8833 1064.8876 1670.4018
3205 1281.4731 1065.0109 688.27388
3206 1851.7626 1065.1649 279.75597
3207 421.95963 1066.6678 756.92565
3208 1458.8875 1066.3235 856.35019
3209 1701.0679 1065.6704 260.81168
3210 927.32415 1067.4671 1462.9586
3211 1489.2534 1067.1127 1331.0182
3212 279.50029 1067.7565 546.5593
3213 338.24272 1067.825 7052.2572
3214 839.14837 1066.8402 1428.393
3215 1150.674 1067.9904 3406.7348
3216 1193.2576 1067.7321 2004.7494
3217 1785.3331 1067.9083 10239.106
3218 871.13626 1068.9328 1077.5648
3219 1102.0483 1068.9963 2397.8743
3220 1133.4579 1068.4655 817.87424
3221 1177.5147 1069.5008 724.73661
3222 1528.4666 1068.6794 345.80182
3223 1714.5238 1069.1391 24647.828
3224 301.70098 1069.8142 1884.0051
3225 656.55926 1069.6036 1347.7477
3226 911.6945 1069.9488 520.58614
3227 955.44355 1070.1724 1490.3592
3228 1002.1594 1069.9731 4100.319
3229 1067.999 1069.7489 612.6484
3230 1083.883 1070.8505 610.24581
3231 1550.212 1070.4215 55254.753
3232 1579.428 1069.8307 1337.7748
3233 1988.9982 1069.6933 645.43481
3234 669.39194 1071.4449 342.05173
3235 863.05139 1071.2556 2647.4126
3236 898.33109 1071.7365 1033.1987
3237 941.9452 1070.8021 370.27325
3238 1467.7317 1071.357 899.09554
3239 503.12616 1071.588 494.20773
3240 571.44696 1071.6131 2265.6755
3241 827.34427 1072.0742 630.86657
3242 1125.0508 1072.2823 1766.7047
3243 1287.6812 1072.158 5308.8204
3244 1306.3259 1072.1855 2323.3821
3245 731.08807 1073.2331 392.98514
3246 1825.6612 1072.5592 10538.805
3247 984.84134 1074.6869 1383.8526
3248 1085.0072 1073.9898 835.84856
3249 1694.4072 1073.9871 251.82653
3250 308.50029 1074.6541 6963.4931
3251 791.76581 1075.4064 9100.5362
3252 870.39568 1075.0856 3787.9272
3253 1012.6227 1074.8776 3421.498
3254 1015.5207 1075.1077 4087.4261
3255 1185.9125 1075.0206 19363.263
3256 898.85312 1075.7336 2006.3581
3257 956.43334 1075.5991 600.26422
3258 1031.3786 1076.4516 13960.696
3259 1108.1738 1076.4573 2094.0743
3260 1353.4159 1075.8622 6382.807
3261 1389.4528 1075.6443 432.46923
3262 815.86394 1076.9879 245.03922
3263 913.78603 1076.5278 421.59359
3264 927.65471 1077.0014 1010.7428
3265 984.94291 1077.9686 2571.5461
3266 337.20378 1078.1345 2194.4711
3267 625.80329 1078.3847 22751.199
3268 643.97595 1078.2931 459.06925
3269 719.50214 1077.5993 1035.9787
3270 843.83222 1077.8805 28034.299
3271 994.84373 1077.673 576.06496
3272 1170.7603 1077.6954 1869.815
3273 498.74216 1079.0277 269.53009
3274 748.98151 1079.2646 1173.2775
3275 803.96737 1078.8554 1249.6096
3276 981.47476 1078.9187 3862.6085
3277 1797.2248 1078.9318 154.29015
3278 317.74423 1080.0996 611.27453
3279 723.04384 1079.7795 467.51848
3280 732.72214 1080.441 2148.9478
3281 944.30783 1080.6077 1544.1289
3282 1064.9305 1079.6423 197.65728
3283 1372.8949 1080.0475 1445.2335
3284 701.56378 1081.1081 758.72443
3285 826.96266 1080.8275 606.01325
3286 950.17878 1081.5347 911.78312
3287 1082.2384 1081.4398 3744.5072
3288 1183.9801 1080.5617 1860.5711
3289 769.54814 1082.1394 2239.1709
3290 874.22732 1082.1746 743.70368
3291 966.89342 1082.4012 753.02332
3292 1040.759 1081.9887 355.43788
3293 1178.7799 1082.1882 583.05376
3294 1672.5538 1082.1681 2081.7252
3295 93.564674 1082.9404 508.62719
3296 1413.3466 1083.4785 679.51378
3297 1527.2073 1082.8231 1456.1429
3298 2007.9659 1082.878 1255.4264
3299 1017.1223 1083.4526 1052.1165
3300 1752.8369 1083.4773 598.35988
3301 499.72598 1085.0956 267.38931
3302 963.54451 1085.3075 843.99501
3303 1150.6405 1085.0033 4789.1625
3304 1212.256 1085.2269 790.87583
3305 1308.0672 1085.21 558.02746
3306 766.01471 1086.0644 4043.3279
3307 1166.0244 1085.7364 314.3445
3308 860.47115 1086.5734 649.34944
3309 942.07988 1086.7123 835.97203
3310 997.10399 1086.0978 1252.8939
3311 1636.9972 1086.4003 617.81136
3312 455.869 1087.8137 310.91849
3313 651.51951 1088.0899 1126.2186
3314 800.94268 1088.298 440.72695
3315 865.37398 1088.4254 2449.2209
3316 961.9626 1087.6621 929.07575
3317 1073.9529 1088.3469 1607.6555
3318 1706.1497 1088.3579 324.54891
3319 554.59918 1088.9566 2290.1945
3320 1024.3776 1088.7325 5276.9569
3321 1307.0552 1089.0946 938.82683
3322 1387.8772 1088.9932 930.55948
3323 1663.0956 1088.8901 19514.378
3324 762.09111 1088.603 815.1014
3325 834.71826 1089.5682 1775.2576
3326 1078.6153 1089.8923 457.76486
3327 1341.9912 1089.6859 19045.95
3328 1431.299 1089.6468 21788.889
3329 1498.1055 1089.6295 392.35628
3330 985.01129 1090.8316 3891.101
3331 1007.2071 1090.6942 1648.0924
3332 1676.3753 1090.9174 1305.7881
3333 146.28326 1091.9208 570.86121
3334 184.73526 1091.4458 1797.5371
3335 753.63527 1092.2899 337.54466
3336 952.96764 1091.8423 966.12684
3337 997.25405 1092.2882 2404.3925
3338 1207.013 1092.0898 6249.8655
3339 1865.659 1091.5855 190.29643
3340 523.23383 1093.3004 647.3492
3341 939.14534 1092.4654 1449.2159
3342 975.81013 1093.2698 701.21045
3343 1132.6858 1093.2006 335.51924
3344 1469.0297 1092.4009 182.36564
3345 501.08817 1093.6786 2376.3262
3346 849.13897 1094.4113 3330.2114
3347 1117.9106 1094.0665 1644.2397
3348 1270.8219 1094.4543 488.60773
3349 541.21275 1094.8896 52298.416
3350 733.86538 1094.8018 168741.26
3351 913.39891 1095.4043 1224.8804
3352 1053.0688 1094.5597 1367.6815
3353 1214.0694 1094.8262 1495.9233
3354 714.04184 1096.4973 264.00704
3355 920.0254 1095.7953 3586.7011
3356 1001.4991 1096.1098 21746.092
3357 1310.4532 1097.042 2996.5722
3358 1526.1465 1096.0853 1259.8516
3359 1811.8454 1096.4287 1908.1348
3360 1826.8498 1095.7331 1131.2533
3361 171.92365 1096.6125 3744.257
3362 983.13923 1096.4293 2792.6109
3363 1091.6729 1097.1208 658.66211
3364 1122.0663 1097.2401 1483.8423
3365 1195.7757 1096.9195 340.40232
3366 1292.2246 1096.3456 793.30292
3367 1452.8038 1096.5795 1355.2715
3368 1155.3097 1098.0531 341.67911
3369 1379.2001 1098.4763 22761.932
3370 207.22327 1099.217 592.26525
3371 836.21948 1098.5146 586.21909
3372 1044.2608 1098.9743 6179.0924
3373 1068.4483 1099.1176 2096.1091
3374 1077.5143 1098.8549 1820.0252
3375 1409.6452 1099.1643 2379.5516
3376 115.86753 1099.9451 229.18534
3377 443.19906 1100.3042 1100.2863
3378 853.58434 1099.9818 2071.832
3379 889.2965 1099.7554 342.50427
3380 1187.2507 1100.648 1686.4557
3381 1302.8361 1100.0289 431.87305
3382 1313.6024 1099.4652 10748.14
3383 1720.8891 1099.2674 441.86629
3384 120.92976 1100.7141 364.64719
3385 903.65193 1100.828 1667.2483
3386 953.96104 1101.5263 2609.3231
3387 968.99275 1101.3671 2022.4664
3388 424.62239 1102.1242 723.14051
3389 695.71043 1101.804 3987.3278
3390 751.15083 1102.3474 3235.146
3391 770.78834 1102.4281 10437.095
3392 795.77058 1103.968 1060.8066
3393 879.11207 1101.9917 345.71352
3394 1012.6165 1102.1269 895.92735
3395 1234.7358 1102.2733 2834.539
3396 1392.7031 1102.341 1589.5642
3397 814.97001 1103.515 1181.9794
3398 823.49343 1103.2614 338.52158
3399 976.62368 1102.9909 916.17244
3400 1026.5287 1103.2046 2012.165
3401 1033.2306 1103.3506 163.29805
3402 1146.8884 1102.8062 196.61472
3403 1619.682 1103.2128 672.05211
3404 464.28685 1104.3323 4264.0575
3405 875.97436 1103.7351 508.34869
3406 902.03621 1103.1885 1381.2058
3407 1048.6959 1104.166 2096.8225
3408 1095.5723 1104.1364 813.27078
3409 794.79723 1104.9142 1136.6269
3410 1211.0654 1105.6729 524.42028
3411 473.56462 1105.6678 188.35286
3412 939.93643 1106.3709 786.78596
3413 1105.4408 1106.1484 1896.3375
3414 1290.1943 1106.0068 461.64258
3415 1484.3869 1105.7707 1619.576
3416 22.340509 1107.1882 1228.3198
3417 520.18887 1107.0014 1560.997
3418 959.84993 1106.6816 588.43382
3419 1277.8663 1107.2556 1795.3493
3420 1570.1477 1106.8482 1096.1718
3421 552.66374 1108.0769 659.17111
3422 797.62378 1107.3442 729.89961
3423 835.45098 1108.0923 734.3625
3424 1109.2811 1108.3015 940.02814
3425 1533.61 1107.9782 756.25279
3426 427.12145 1108.881 583.20813
3427 758.37886 1109.0203 2473.6798
3428 998.0027 1109.0547 1955.8623
3429 1188.8976 1108.947 25231.299
3430 1329.5767 1108.9549 1760.8715
3431 1678.5201 1109.0081 13125.322
3432 319.58157 1110.1019 4503.3118
3433 349.47569 1109.7748 1929.9622
3434 783.29422 1109.7056 1476.1294
3435 1294.2761 1109.5632 3743.5506
3436 677.4556 1110.7848 153.58228
3437 724.04574 1110.6802 2416.3011
3438 825.76217 1111.0442 2381.0373
3439 1645.6812 1111.5414 610.20491
3440 795.05961 1112.2331 1295.9434
3441 884.34163 1111.6015 11528.073
3442 1023.5185 1112.6024 724.28145
3443 1274.0286 1111.8931 282.25838
3444 89.824646 1113.2027 1599.762
3445 269.78487 1113.2577 24710.036
3446 966.67789 1113.2781 1189.6969
3447 1031.923 1113.3117 1623.2711
3448 1165.89 1113.3234 1994.7578
3449 1230.5297 1112.9024 6594.5019
3450 1660.1345 1112.8328 3907.2041
3451 579.80877 1113.6204 366876.7
3452 823.28123 1114.083 934.10495
3453 1058.5627 1113.4679 644.53671
3454 787.85659 1115.0519 810.75544
3455 830.77183 1115.4589 1440.5859
3456 1071.8291 1115.3588 1186.6503
3457 1250.2897 1115.3264 3089.1098
3458 1455.8085 1115.0683 1249.0519
3459 2043.9742 1115.4533 -1445.5522
3460 305.41622 1115.5276 2050.5001
3461 901.05728 1115.9587 595.123
3462 930.6966 1116.5348 273.77827
3463 1000.7527 1116.0335 270.74317
3464 1103.6272 1115.5775 1675.1614
3465 1351.1018 1115.7709 374.06984
3466 1924.1748 1116.0621 578.0781
3467 725.52904 1117.0345 1132.6767
3468 1265.5143 1117.1572 1601.8738
3469 1371.0782 1116.6425 638.33654
3470 1908.8497 1117.2905 232.19232
3471 401.10575 1118.1729 3415.0504
3472 708.04808 1118.1348 299.46164
3473 810.97068 1118.2524 659.65037
3474 878.85272 1118.3842 666.13336
3475 1054.7648 1117.7802 625.0131
3476 1196.3308 1117.8101 490.67906
3477 673.34753 1119.2393 4563.2669
3478 806.3143 1119.0476 1027.5659
3479 1216.1029 1118.8307 2006.6509
3480 1221.7778 1119.1882 1249.8329
3481 1318.9948 1118.9433 1627.9207
3482 271.7203 1119.7402 2207.8898
3483 539.19051 1120.0198 1385.2251
3484 1165.9987 1120.31 905.6487
3485 1525.4908 1120.2109 588.15163
3486 1819.6528 1120.1706 199.99519
3487 343.11327 1120.8359 8300.214
3488 886.00356 1121.0612 1711.638
3489 1129.3272 1120.7361 146.41705
3490 61.671476 1121.7312 450.75045
3491 632.8891 1121.6145 956.79579
3492 904.61089 1122.2189 11741.317
3493 1367.0253 1121.4456 867.37306
3494 1388.9407 1121.6329 1034.2765
3495 1393.3617 1122.2646 1921.3947
3496 1432.0318 1121.6741 626.275
3497 467.65892 1122.9026 7649.4685
3498 510.66936 1123.6049 421.83893
3499 649.48066 1122.9682 679.60008
3500 826.96293 1122.783 144.39187
3501 1264.541 1122.4857 503.37193
3502 518.00589 1123.7218 160.42813
3503 1340.7771 1124.0815 1127.7504
3504 1448.8295 1124.2434 775.47743
3505 1678.0643 1123.6057 4190.3042
3506 114.61118 1124.6314 477.43647
3507 627.37205 1124.5211 972.81549
3508 799.83372 1124.8286 388.4794
3509 895.63409 1124.6633 5526.2537
3510 1236.1547 1125.5108 1729.8336
3511 1545.741 1125.1535 1205.2529
3512 1675.1842 1125.2938 5356.9536
3513 2017.3968 1125.0597 416.95134
3514 483.95725 1125.6493 710.81509
3515 645.07911 1126.3325 1916.4652
3516 724.03016 1126.3929 853.23441
3517 767.75728 1125.7941 633.82692
3518 977.44393 1126.0018 660.74943
3519 1053.2845 1126.2707 863.1915
3520 1244.0869 1125.5288 1309.4875
3521 290.96869 1127.7335 2420.1723
3522 716.1249 1127.1255 426.72019
3523 836.09604 1126.8966 284.17042
3524 1092.763 1126.6202 947.1235
3525 1141.5401 1127.4693 1965.8865
3526 1166.4591 1127.0886 1336.9535
3527 654.79146 1128.1231 2144.7263
3528 778.43638 1127.708 3222.6044
3529 812.92833 1127.909 2619.8368
3530 1086.2921 1128.2354 22679.993
3531 1268.1595 1127.6814 991.81004
3532 1276.6953 1127.6864 910.69693
3533 401.93311 1129.2371 541.08101
3534 754.10633 1128.6545 6543.9124
3535 940.60179 1128.5432 4104.0358
3536 1133.7139 1128.7124 1336.4265
3537 1218.4194 1128.6871 1946.0255
3538 1403.8664 1128.9455 678.8509
3539 594.23934 1130.1435 960.68378
3540 665.94571 1130.4708 2435.8974
3541 784.92177 1129.4438 744.64479
3542 935.77584 1129.8994 1060.975
3543 1437.4766 1129.8944 314.63454
3544 19.156632 1130.4326 443.93921
3545 709.70785 1130.6166 366.69869
3546 772.50215 1130.7028 1052.2852
3547 984.32894 1131.6218 452.90049
3548 1169.4741 1130.584 1593.7255
3549 1193.9567 1131.4859 1785.7514
3550 1376.2395 1131.3541 1195.8964
3551 1591.3924 1131.3354 77.134869
3552 1863.9914 1131.0268 388.8617
3553 297.17247 1131.9874 167943.85
3554 979.33043 1132.3098 581.10736
3555 1226.1988 1132.5881 366.80179
3556 550.32908 1133.4441 436.97244
3557 875.15906 1133.0847 1990.3215
3558 903.16866 1132.9592 632.58088
3559 1086.0766 1132.5827 7364.9875
3560 1507.5832 1133.1723 376.12845
3561 1671.7253 1133.0083 255.17862
3562 748.0117 1133.9424 413.72533
3563 926.12347 1134.2282 2585.5644
3564 943.26085 1134.4227 380.26347
3565 1066.0269 1133.6111 1975.0482
3566 1725.9786 1134.2994 1464.4886
3567 397.91776 1135.5719 131.84261
3568 899.38504 1135.5123 1289.3629
3569 1012.7494 1134.5 9877.7912
3570 1178.1708 1135.1145 1304.3836
3571 1391.9035 1135.5174 638.99885
3572 760.65507 1135.6309 338.93144
3573 805.61244 1136.1328 7166.519
3574 831.5834 1136.0549 630.28134
3575 860.66778 1136.6952 431.49568
3576 1154.2244 1136.4528 27531.256
3577 1696.9313 1136.2975 189.75794
3578 1859.0654 1135.6194 1981.1047
3579 697.92997 1137.0386 2470.4933
3580 848.86293 1137.0972 2301.7128
3581 942.17907 1137.0085 229.33799
3582 959.54353 1137.2783 53814.387
3583 999.33023 1137.0113 1261.252
3584 1086.468 1136.2563 3005.1663
3585 1270.8401 1136.867 707.34352
3586 1346.9694 1137.1038 259.07241
3587 101.66595 1137.8046 7571.5052
3588 202.19431 1138.1382 423.02047
3589 695.09285 1137.9422 2731.2113
3590 887.3599 1137.9041 1231.9812
3591 914.01179 1137.6086 5107.1004
3592 1039.0221 1137.7201 1850.3478
3593 1060.194 1137.641 2724.1232
3594 1933.4057 1138.0184 601.00572
3595 568.74819 1138.8847 1863.8083
3596 853.46418 1138.9249 10676.473
3597 1052.7705 1139.4518 1669.8727
3598 552.24984 1140.3972 982.75651
3599 575.37498 1140.1721 470.5455
3600 584.84846 1140.0288 369.6663
3601 724.83685 1139.6431 2102.0883
3602 793.87135 1139.7729 7177.2664
3603 743.77612 1140.7832 878.24729
3604 787.83704 1140.9406 808.21528
3605 989.96217 1140.972 17084.412
3606 1199.8248 1141.0811 412.84619
3607 1304.9436 1140.8672 314.48876
3608 18.599074 1142.0034 4572.6589
3609 868.17067 1141.9349 350.50181
3610 933.48085 1142.1154 3312.1713
3611 1053.7163 1141.126 1640.13
3612 294.51548 1142.7112 278.75085
3613 637.54327 1143.3879 1955.0678
3614 690.34149 1142.5027 1198.0288
3615 837.55858 1143.1798 741.80885
3616 845.40623 1142.5198 426.7064
3617 1035.3696 1142.8013 1385.7309
3618 1111.9045 1142.6163 1790.7447
3619 1751.3682 1143.2745 8479.4075
3620 731.97843 1145.3381 2173.4453
3621 859.80201 1143.6427 758.81068
3622 913.50516 1144.4924 704.37636
3623 1478.3607 1144.2649 566.02174
3624 1578.0297 1143.9111 86.302447
3625 1864.3985 1143.6503 542.04132
3626 234.6155 1145.0449 466.43033
3627 723.39583 1145.4377 568.84696
3628 754.82256 1144.5494 950.05449
3629 777.3269 1144.7236 55035.605
3630 907.01446 1145.05 767.15689
3631 1193.1976 1144.6137 1617.2025
3632 1206.0626 1144.7711 515.76897
3633 202.31723 1146.6882 2426.6865
3634 923.61638 1145.9373 394.9024
3635 1043.4466 1145.8233 593.78146
3636 1129.1376 1145.3625 573.71796
3637 1244.8723 1146.5451 621.20239
3638 798.70696 1147.0994 421.23356
3639 938.42222 1147.1411 2038.2194
3640 961.67204 1146.7366 3971.2648
3641 1147.0685 1147.2763 796.35068
3642 690.94602 1147.7056 375.29674
3643 744.19037 1148.7101 884.91085
3644 879.80718 1148.0257 288.76456
3645 975.71124 1148.3275 808.2911
3646 1278.9263 1147.4948 1899.5585
3647 1418.3179 1148.1889 329.44672
3648 573.95781 1148.962 1008.0808
3649 863.30268 1148.3852 924.26371
3650 954.06379 1148.8915 3178.9573
3651 986.22164 1149.1951 2242.4785
3652 1431.7417 1149.2404 157.4826
3653 195.91379 1150.0609 64191.763
3654 414.00941 1149.9163 2935.6548
3655 561.90746 1149.991 537.84093
3656 729.60141 1150.4169 48135.353
3657 979.8079 1149.7245 413.09904
3658 1457.8329 1150.0396 139.91594
3659 167.45246 1151.2032 666.86783
3660 496.84645 1151.3652 972.36582
3661 645.52301 1150.8346 378.86234
3662 1474.2554 1150.8985 1257.4915
3663 1811.646 1150.8724 345.6649
3664 368.71909 1151.5267 8570.764
3665 1115.8498 1151.5353 2106.9729
3666 1152.9162 1152.3645 797.49705
3667 1246.0867 1152.049 7844.4237
3668 1294.9938 1151.5491 955.25752
3669 1356.2771 1151.8483 930.47535
3670 1707.1082 1151.8019 569.49814
3671 65.094218 1153.1296 587.48195
3672 123.37793 1153.3814 908.1258
3673 681.12043 1153.4203 584.61988
3674 945.18594 1153.4572 1895.2613
3675 992.33359 1153.1057 2062.7749
3676 808.58536 1154.111 441.4221
3677 1204.0547 1154.0639 641.8034
3678 1211.1951 1153.8958 19133.689
3679 1393.4079 1153.8994 197.17793
3680 1997.0296 1154.4417 54.76186
3681 360.83322 1155.0172 445.61356
3682 867.93762 1154.9382 405.31764
3683 1012.9775 1154.8157 2313.8975
3684 1060.9638 1155.4416 122043.92
3685 1331.752 1155.0299 413.57952
3686 1400.4758 1154.7595 344.40554
3687 818.95898 1156.3488 1323.2875
3688 929.49152 1156.0103 531.49077
3689 981.80092 1156.0405 660.82599
3690 1114.3117 1156.0862 1246.2519
3691 1166.8953 1155.9734 1146.9893
3692 1232.9919 1155.6466 889.956
3693 1464.6255 1156.4036 939.97052
3694 325.82351 1157.1797 271.32799
3695 530.76465 1157.4591 1786.6982
3696 573.02977 1157.1467 432.81827
3697 604.78089 1157.3049 5817.22
3698 974.30844 1156.939 431.67647
3699 990.53379 1156.6384 831.40202
3700 1157.6505 1157.1544 1493.5923
3701 1303.1979 1157.1431 1740.3053
3702 2044.0349 1156.8595 -1401.879
3703 582.53115 1158.4013 779.0313
3704 609.82259 1158.036 753.19712
3705 670.86374 1157.9778 441.99192
3706 880.03841 1158.0012 335.94855
3707 906.83933 1158.2492 902.27727
3708 952.16661 1157.5533 644.7812
3709 1037.245 1157.6046 1964.8743
3710 1178.4664 1157.8714 375.21094
3711 1193.7783 1158.295 1644.6704
3712 1424.2035 1157.6855 2020.3212
3713 1579.1977 1157.7803 796.92736
3714 1580.2939 1157.7431 774.64885
3715 302.91941 1159.2773 648.14264
3716 741.46003 1159.4901 3496.5032
3717 1023.2884 1159.2632 480.59266
3718 446.18341 1160.1836 868.06229
3719 1012.59 1159.7998 6179.5955
3720 1199.9174 1159.7531 375.56575
3721 1307.1039 1160.3737 1509.1417
3722 1553.0398 1160.1152 452.00072
3723 1786.1358 1159.4841 242.02505
3724 1985.1904 1160.2904 178.23352
3725 385.08123 1161.1793 556.35266
3726 513.75518 1161.5146 14231.909
3727 733.28011 1160.5443 1013.7274
3728 1049.2484 1161.2056 2069.1867
3729 1108.3659 1161.3743 25842.641
3730 1122.3466 1161.1358 1674.7531
3731 1139.8242 1160.508 2162.1848
3732 1269.2229 1161.4229 2204.3389
3733 1371.2797 1161.3 372.18404
3734 1755.7665 1161.5012 3186.0857
3735 946.53001 1161.9934 865.56717
3736 1191.0494 1162.1246 1550.3112
3737 1449.6067 1161.7555 761.87746
3738 489.88054 1162.6823 591.86534
3739 777.50049 1162.6734 1589.5164
3740 1216.4284 1163.0239 382.71854
3741 1882.781 1162.8238 441.74573
3742 663.34596 1164.1731 1828.9857
3743 902.47743 1163.591 815.6103
3744 1023.1084 1164.9424 700.94073
3745 1068.8086 1164.1427 1372.3696
3746 1093.7705 1163.6986 3161.2812
3747 1354.3618 1163.7699 1520.5551
3748 1396.8918 1164.4305 1615.7282
3749 1877.4251 1163.6256 2977.64
3750 1050.1253 1164.6957 5766.9398
3751 1977.0967 1164.8608 189.21468
3752 1493.0431 1165.6237 328.14979
3753 1847.293 1165.495 416.08715
3754 112.96358 1166.8792 756.3262
3755 960.67229 1167.0289 285.46166
3756 1020.0061 1166.5452 552.14342
3757 1132.0176 1166.8384 2112.8266
3758 1140.2962 1166.4831 499.18401
3759 1269.9827 1167.186 2045.1796
3760 1297.2007 1166.9936 1864.1564
3761 731.92177 1168.1218 550.14777
3762 835.61539 1168.1801 1000.4732
3763 973.53451 1168.4212 2665.8883
3764 995.82502 1168.5074 3699.0092
3765 1067.1171 1167.4706 861.5309
3766 1168.0581 1168.3641 777.5152
3767 1249.096 1168.0906 1369.009
3768 1011.404 1168.8109 817.89544
3769 1032.3468 1169.0942 1508.4501
3770 1260.7338 1169.4182 637.54309
3771 1416.4342 1168.4015 198.98293
3772 1573.2646 1168.6312 886.88752
3773 1759.9241 1168.8094 285.08997
3774 444.16367 1170.5166 2049.8119
3775 841.92024 1170.3806 5283.0762
3776 1051.3689 1170.3696 2404.0381
3777 1244.9577 1169.5237 1435.1486
3778 1367.9036 1169.9428 1956.3489
3779 85.372171 1170.8462 383.20177
3780 667.93497 1171.2471 864.68384
3781 883.2421 1171.5817 1251.025
3782 1334.8045 1171.1079 937.77705
3783 577.03913 1171.9021 4521.1023
3784 869.2589 1171.9312 474.5131
3785 1047.3455 1172.1851 2111.1489
3786 1353.8461 1172.2546 2144.5445
3787 242.19495 1172.9285 8830.2081
3788 320.64881 1173.8466 460.16127
3789 424.66644 1173.3871 498.38185
3790 656.98863 1173.0276 2046.4738
3791 1315.614 1172.8432 369.86144
3792 1386.2539 1172.4705 561.7617
3793 440.77534 1173.6544 698.69306
3794 930.72067 1173.4498 1965.9061
3795 938.79932 1174.085 475.78175
3796 1010.0572 1173.9109 280.00175
3797 408.29769 1175.2812 1961.4507
3798 512.20562 1175.2518 1568.6864
3799 606.59601 1174.7588 1142.4814
3800 1499.0156 1174.9413 328.70258
3801 1551.4032 1174.6649 373.44018
3802 1779.8363 1175.0011 194.45369
3803 2036.526 1175.1853 688.40605
3804 85.383035 1175.5298 462.00086
